timestamp,student_id,student_name,age,height_cm,weight_kg,gender,zone,movement_type,amplitude_mean_dbm,amplitude_std_db,phase_mean_rad,phase_variance_rad,rssi_dbm,snr_db,noise_floor_dbm,num_subcarriers,bandwidth_mhz,subcarrier_values
2026-05-08T20:28:05,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,9.42,1.27,3.0082,4.9881,-0.58,104.42,-95,56,20,"11.54:3.7875,8.46:0.8597,8.18:0.3201,10.66:3.7775,8.4:0.586,8.61:0.395,11.42:3.7819,7.68:0.6028,11.6:1.3414,10.12:4.9107,8.6:5.0589,8.0:1.1477,8.63:5.94,9.01:3.3558,8.11:0.7497,9.9:5.2557,8.8:5.391,7.13:0.8048,9.38:3.0024,9.97:5.0285,8.15:2.954,8.39:2.459,11.36:1.2357,8.12:1.068,7.76:4.7854,10.07:2.7578,10.49:4.5688,8.95:5.6211,10.21:1.0919,9.92:1.2407,9.83:0.8776,8.08:0.7084,9.05:6.1047,10.28:3.6325,8.63:0.7688,7.72:4.8897,10.58:1.8084,10.44:3.7257,10.71:3.8106,7.72:1.545,10.24:1.7426,10.47:0.4081,7.87:6.2332,10.79:4.8438,7.87:6.1055,11.42:1.8579,8.47:0.1052,9.06:1.5298,10.85:5.0757,11.39:3.1434,9.36:6.0247,8.0:2.6671,9.38:2.5381,8.96:3.9685,10.59:5.6643,11.93:4.7985"
2026-05-08T20:28:06,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,7.8,1.57,3.0838,5.6574,-2.2,102.8,-95,56,20,"8.98:0.6646,8.91:2.213,9.53:1.0263,7.55:2.6478,3.37:0.6698,5.93:5.4479,8.64:6.231,7.25:6.1139,8.51:5.3133,9.81:0.1069,6.36:2.223,9.54:4.0966,6.75:3.6284,9.8:2.167,9.87:3.2684,9.48:6.2594,8.46:0.4292,7.58:0.6913,7.74:4.7198,7.97:2.7214,6.57:5.2629,7.78:1.1904,7.42:5.1173,10.13:0.9139,7.51:4.6857,9.72:5.4986,7.01:5.0557,9.54:5.5905,10.38:3.5798,8.1:3.4559,7.28:3.9968,4.7:0.3843,8.96:0.4235,5.68:2.1004,8.59:6.1858,7.9:4.1761,7.79:2.1343,8.49:1.5312,8.03:4.2494,8.3:1.2997,6.97:1.3616,8.12:5.7112,6.61:5.0032,7.65:1.8948,7.06:2.8355,9.3:1.5529,7.89:5.8243,3.42:3.5091,7.1:0.9708,5.64:2.8073,6.12:4.1886,11.12:0.3635,6.7:3.6701,6.39:3.2974,6.92:0.9678,7.93:1.2646"
2026-05-08T20:28:07,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,9.11,1.54,3.0836,5.2201,-0.89,104.11,-95,56,20,"12.53:1.8633,10.54:5.2354,6.58:5.2059,11.08:2.0378,8.89:0.5308,8.85:0.202,9.03:5.3589,9.13:5.5993,11.08:4.5902,10.62:4.2797,9.93:1.5177,9.49:1.3059,9.26:6.0811,11.65:0.6948,8.61:0.2454,7.73:4.6742,9.17:4.3864,7.67:2.5077,8.1:0.3376,6.13:0.9787,8.93:4.6006,11.13:3.1134,8.98:1.4887,9.61:4.5162,6.67:0.2602,9.49:2.8662,8.46:2.2792,7.86:0.793,7.45:5.7996,11.16:1.8611,9.13:6.0327,7.77:2.1481,10.05:5.851,8.75:0.0166,8.5:5.3468,7.13:4.377,6.42:3.1507,6.61:1.165,9.14:3.8696,9.92:4.1909,9.97:4.5103,8.38:1.2258,6.37:4.9933,8.18:0.4862,10.43:0.7735,9.66:6.0095,9.99:3.368,8.92:4.4227,12.38:5.4207,10.13:6.2789,10.33:2.606,9.86:0.8933,12.27:3.6863,7.9:4.6948,7.51:0.005,8.46:1.9501"
2026-05-08T20:28:09,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,9.21,1.35,2.7783,4.6561,-0.79,104.21,-95,56,20,"10.42:1.1947,8.51:0.7512,9.74:1.8974,11.16:1.5682,9.97:4.9648,6.9:2.0224,8.5:1.1357,7.35:0.2859,12.69:2.6262,8.69:0.8076,7.73:3.2351,9.63:2.713,9.76:3.8042,8.96:5.322,10.08:1.7223,9.99:2.8455,9.21:1.2786,6.76:5.3531,9.78:1.7802,7.85:6.1639,8.83:4.2234,9.65:2.2272,8.79:1.0888,13.12:6.1962,8.44:5.9915,8.34:5.7302,7.82:0.4243,10.02:2.128,8.15:3.0152,9.72:1.8359,8.61:2.9317,7.41:1.3166,7.16:0.4505,8.09:5.2992,9.94:3.7425,8.16:1.9996,10.28:4.9999,7.98:2.7536,8.76:3.8399,9.25:1.4738,9.88:1.6336,11.06:4.2846,10.22:0.7347,10.42:3.8334,8.37:3.8358,9.53:3.8359,8.54:3.5593,11.77:4.4228,8.8:3.0164,9.03:1.9438,7.53:1.7233,9.82:3.3194,9.52:1.9824,10.54:2.0768,11.31:0.1629,7.45:2.0797"
2026-05-08T20:28:10,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,6.39,1.2,3.1202,2.9302,-3.61,101.39,-95,56,20,"6.23:4.891,5.08:5.984,5.01:3.7755,8.92:1.1375,6.51:3.6512,4.07:5.9205,7.03:5.165,5.88:1.7758,4.12:4.7878,7.27:0.2864,7.55:0.548,6.7:2.5334,4.52:0.755,6.63:4.1576,6.11:1.218,7.53:6.077,7.47:3.4153,7.49:3.2288,5.99:2.4516,6.62:0.5485,6.94:2.3336,6.77:3.1232,8.31:5.3437,5.26:5.0243,7.05:0.6431,6.24:4.1371,8.17:0.7367,8.63:2.1963,7.78:3.7931,6.79:3.8765,5.52:2.6782,7.22:2.7564,6.86:2.8168,5.61:1.6858,5.78:5.7947,6.32:5.8754,6.09:3.6735,7.09:0.9677,6.15:3.7631,8.4:6.1037,8.86:3.211,6.83:4.828,6.59:4.1211,6.42:0.6782,7.51:3.0167,5.66:0.439,6.43:1.669,5.64:1.9386,6.11:4.2833,4.72:2.8868,4.43:1.6578,4.51:3.2367,5.81:2.0903,5.38:3.083,4.83:3.5526,4.56:4.4066"
2026-05-08T20:28:11,42,Pessoa #42,14,167,52,F,E,levantamento_bracos,6.84,1.33,3.1604,4.87,-3.16,101.84,-95,56,20,"8.13:5.6759,7.22:4.5008,5.65:4.7437,5.96:4.8527,5.97:3.6222,5.54:5.5084,7.58:3.1791,7.76:2.225,6.26:0.5093,4.61:3.3604,9.31:4.7598,8.78:5.0777,4.92:3.3377,6.27:0.2353,4.96:0.5262,5.47:0.5251,7.42:2.0078,6.06:0.0003,7.73:0.2608,8.13:4.5299,6.31:1.6336,5.63:5.6792,6.26:1.8244,7.19:4.861,7.21:4.8186,10.2:5.6608,6.15:5.0358,7.67:3.963,7.33:1.5099,9.65:4.0568,6.04:4.1382,6.31:3.3144,5.0:3.5654,7.55:2.0894,8.18:1.8514,7.49:1.6006,5.08:5.6884,8.64:5.7641,5.54:0.5635,6.32:0.2312,7.33:4.8832,6.53:0.3942,7.85:1.6581,8.09:4.7665,5.61:4.9777,9.09:5.8396,7.33:2.6904,7.51:0.1935,6.3:1.1805,6.48:1.7652,6.51:2.1581,8.7:2.5023,6.74:5.2474,4.46:6.2349,4.74:4.763,6.05:0.4406"
2026-05-08T20:28:15,42,Pessoa #42,14,167,52,F,F,parada,-2.25,1.23,4.8012,0.7188,-12.25,92.75,-95,56,20,"-1.32:5.6456,0.13:0.0213,-0.37:5.9187,-1.75:6.2464,-2.29:5.6053,-3.86:5.4483,-1.31:4.4766,-2.62:5.6496,-1.74:5.262,-3.47:5.3183,-3.22:6.1975,-3.02:5.4801,-0.99:6.1818,-1.03:5.5617,-1.08:5.648,0.64:4.7992,-2.51:5.2826,-1.49:5.008,-3.47:5.5608,-2.15:5.555,-3.65:5.7573,-3.57:5.3598,-3.75:5.2762,-1.49:5.2713,-3.6:5.6797,-0.4:5.7291,-2.69:5.3914,-2.74:5.4155,-2.84:0.311,-2.01:5.1381,-2.93:5.7474,-3.18:6.125,-1.04:4.8112,-3.2:0.3473,-1.86:5.9403,-1.08:6.1037,-2.61:5.8459,-2.58:5.9811,-3.23:0.2614,-5.02:0.1803,-4.8:0.3094,-1.3:5.7444,-4.43:6.1926,-0.49:5.9386,-2.9:4.589,-0.98:0.0834,-2.41:5.3267,-1.7:6.205,-1.16:5.5281,-2.19:5.3765,-3.44:5.7294,-3.14:4.9394,-2.56:5.865,-0.11:5.5672,-1.76:0.1774,-2.35:5.7541"
2026-05-08T20:28:16,42,Pessoa #42,14,167,52,F,F,parada,-3.87,1.13,3.4813,1.0471,-13.87,91.13,-95,56,20,"-3.31:3.4232,-5.58:4.4654,-3.83:3.4524,-5.18:2.6059,-4.78:3.0325,-4.0:3.5122,-3.47:4.206,-3.66:2.8939,-5.17:1.578,-3.87:3.7477,-3.4:4.0165,-3.61:3.1922,-4.95:3.7236,-4.57:2.9747,-4.19:3.9403,-3.08:3.3996,-4.01:4.7167,-3.58:4.5953,-3.19:2.9118,-5.6:3.0547,-2.43:3.2641,-1.93:3.0209,-2.57:5.2192,-3.81:2.7533,-2.38:2.2992,-4.63:4.1755,-5.47:4.2914,-5.8:3.3042,-2.82:4.1805,-3.07:3.5439,-1.91:2.2432,-6.24:3.6547,-4.4:3.0673,-5.24:3.8776,-5.39:3.1622,-2.01:2.8849,-2.79:2.5403,-5.28:3.8376,-3.41:4.5604,-3.83:2.9914,-4.62:2.7457,-6.03:3.4969,-2.13:4.3586,-3.07:3.4262,-4.97:2.9073,-4.83:3.8361,-4.29:3.6461,-2.04:2.5884,-4.0:3.2383,-3.19:3.412,-3.61:3.8155,-2.55:3.1367,-3.87:5.1189,-3.2:3.4618,-2.84:4.2765,-3.23:3.1737"
2026-05-08T20:28:17,42,Pessoa #42,14,167,52,F,F,parada,-3.97,1.37,2.8318,0.7539,-13.97,91.03,-95,56,20,"-1.67:5.8976,-7.24:5.8409,-5.95:6.039,-1.76:0.1523,-4.35:1.5349,-2.91:5.6542,-3.24:0.2269,-1.12:0.7613,-3.96:5.3839,-5.81:6.1407,-5.1:0.3424,-3.69:0.896,-3.48:0.3337,-4.2:0.1508,-4.14:0.4789,-2.68:0.0266,-3.51:6.0379,-4.25:0.8489,-6.08:0.2891,-5.54:0.6019,-3.54:1.1508,-4.32:5.8199,-4.19:6.13,-3.66:0.9572,-2.7:0.1033,-4.15:0.9472,-3.16:0.3003,-3.21:0.2579,-5.26:0.5647,-4.9:0.4137,-5.06:0.3307,-2.95:6.0858,-6.16:5.8954,-4.78:0.3761,-2.8:0.6681,-4.68:6.1391,-5.82:0.8502,-4.23:6.2077,-2.04:0.3548,-2.32:0.5207,-4.1:5.9111,-4.58:6.1939,-2.22:6.1909,-1.69:0.2296,-3.07:5.6934,-5.64:5.9323,-4.27:5.8647,-3.44:5.9414,-4.39:0.5966,-5.76:6.2078,-3.96:5.8516,-4.57:5.717,-0.4:0.8911,-4.95:0.3272,-5.13:0.0595,-3.47:5.2627"
2026-05-08T20:28:18,42,Pessoa #42,14,167,52,F,F,parada,-0.49,1.43,3.75,0.5969,-10.49,94.51,-95,56,20,"-0.47:3.8138,-2.55:3.6368,-3.65:4.1211,-0.76:3.7179,-2.88:3.584,-1.41:4.4902,-0.55:2.9637,0.25:4.0465,-1.75:3.9487,-2.23:3.41,-0.14:3.5581,-0.19:3.8779,-1.46:3.3822,-0.67:3.8593,-0.24:3.6676,-0.82:3.9972,-0.61:3.1694,1.26:3.7857,-0.76:3.8505,0.3:3.8296,0.05:3.769,-2.32:3.3009,-1.88:3.087,0.63:4.2933,-1.86:3.0326,1.22:4.1279,-0.59:4.2342,2.15:3.1841,0.39:3.6603,2.54:3.5206,1.07:3.5033,-0.36:4.2137,0.25:3.5838,0.03:3.5774,-0.37:4.3925,0.82:3.7988,-2.11:3.9502,0.64:3.3047,-3.34:4.1626,1.12:3.5618,-0.55:4.0679,1.07:3.7368,-0.6:4.262,0.66:3.6099,-2.22:3.319,-0.68:3.361,2.85:4.1699,-2.18:3.703,-1.24:3.1031,-1.91:3.7981,-1.65:4.3236,-1.38:3.9561,0.33:3.7739,1.98:4.015,0.79:3.8533,-1.25:3.9787"
2026-05-08T20:28:19,42,Pessoa #42,14,167,52,F,F,parada,-2.97,1.17,6.1536,0.0351,-12.97,92.03,-95,56,20,"-1.93:6.113,-2.8:6.1662,-3.41:6.1493,-4.95:6.1692,-2.11:6.1278,-1.83:6.1733,-1.12:6.1796,-1.95:6.2002,-3.57:6.1222,-3.0:6.1807,-1.89:6.1794,-3.01:6.1124,-2.72:6.1678,-5.51:6.1647,-5.46:6.1478,-3.95:6.1497,-3.09:6.1657,-2.39:6.1467,-1.89:6.1551,-2.37:6.1777,-5.21:6.1729,-2.93:6.1422,-2.39:6.1616,-3.29:6.1582,-1.18:6.1592,-1.81:6.1286,-1.89:6.1507,-3.64:6.1533,-3.19:6.1498,-4.01:6.1849,-3.17:6.1553,-2.58:6.1628,-1.73:6.1579,-2.41:6.1692,-3.09:6.1867,-1.79:6.1268,-4.75:6.0956,-5.06:6.1735,-2.34:6.1941,-3.3:6.153,-3.25:6.1328,-2.73:6.2004,-2.45:6.0878,-3.99:6.201,-4.84:6.1211,-1.8:6.1409,-3.91:6.1639,-4.09:6.1187,-3.3:6.1359,-2.87:6.1022,-4.22:6.1665,-0.35:6.1235,-0.61:6.153,-3.79:6.1343,-2.96:6.167,-2.41:6.1664"
2026-05-08T20:28:20,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,2.3,1.38,3.1578,7.6638,-7.7,97.3,-95,56,20,"2.41:6.0407,-0.73:5.0376,1.53:0.5153,0.27:4.3861,0.43:1.1926,2.85:2.0371,1.85:1.0013,1.95:5.1613,0.5:4.6063,4.21:6.1059,2.26:3.2265,0.93:2.0433,3.31:4.8014,3.0:1.766,2.58:0.7787,1.98:4.848,2.65:4.735,2.91:1.9645,2.1:0.5623,2.05:3.6973,0.76:4.3399,4.86:4.4411,1.72:1.5665,3.09:3.6714,1.37:5.4643,2.47:5.5918,1.73:5.43,2.97:5.3208,3.54:4.3413,3.06:3.2574,2.53:5.3064,1.83:4.1672,1.24:5.7432,0.49:0.0235,2.02:1.3615,1.8:0.3708,3.49:0.8085,4.31:0.1116,0.69:0.5033,2.96:5.3072,0.91:0.929,1.98:3.5685,2.48:4.3421,3.21:0.6324,5.5:3.7054,5.86:0.7595,-0.68:0.4423,2.39:3.3726,2.18:2.8711,1.75:6.154,4.84:5.1823,4.02:5.4509,1.76:0.099,4.02:2.2841,2.01:3.9062,0.71:1.5"
2026-05-08T20:28:21,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,7.56,1.46,3.6901,6.2458,-2.44,102.56,-95,56,20,"6.2:0.5107,7.56:1.1832,6.91:4.3209,7.45:4.792,8.66:5.6251,6.72:1.6336,8.78:4.6241,5.31:1.078,8.1:5.1724,5.92:4.6106,7.31:3.3355,8.14:1.6468,8.37:4.3606,8.17:3.7685,8.96:3.0239,7.28:2.9471,8.84:1.6001,10.57:3.7122,8.99:4.575,8.46:4.7355,7.07:5.5454,7.4:4.0024,2.52:4.0275,6.28:1.6859,6.03:4.5001,7.68:1.9489,6.15:6.2011,9.33:6.2407,8.52:5.1512,6.05:5.8499,7.17:3.8328,5.64:3.4471,9.13:1.4352,6.9:4.8987,7.19:4.2733,5.01:3.5072,6.53:5.3599,8.58:5.379,9.25:0.6453,8.76:5.7198,8.07:1.9411,7.5:1.7962,8.43:5.2325,10.5:5.1472,7.37:2.1554,7.77:4.527,8.94:5.4518,8.24:3.8922,6.1:4.6713,7.21:2.7433,4.87:5.633,8.35:2.2065,8.36:0.7473,6.05:3.5637,7.75:0.7388,9.81:5.2923"
2026-05-08T20:28:22,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,7.04,1.2,3.1948,6.3179,-2.96,102.04,-95,56,20,"9.93:3.6574,6.49:4.1459,6.91:0.8188,4.9:0.4444,6.65:4.3042,7.95:5.39,6.59:0.3524,6.52:3.96,5.66:1.0624,5.18:4.0916,8.55:3.5211,5.13:5.6906,5.17:0.7637,9.09:4.6983,8.54:2.4992,6.77:0.6425,8.33:2.8118,7.92:4.3886,7.34:0.3584,6.75:4.0135,7.43:2.6105,8.43:4.5814,5.66:3.8823,6.83:4.6269,7.98:2.2987,6.76:1.6464,8.57:0.2712,8.51:4.8994,6.2:1.8797,7.45:0.0884,6.2:3.3375,6.51:6.0195,6.32:6.2121,7.45:0.8904,6.23:5.6747,8.23:1.7307,7.33:3.1628,7.49:5.7569,6.07:2.0698,6.09:2.0514,8.02:5.714,6.72:4.3024,7.15:5.9342,5.48:0.1924,6.33:2.9586,6.74:2.7817,8.61:2.3941,5.77:6.2767,5.46:3.5774,9.15:5.0794,8.45:3.3199,7.08:1.7961,5.81:5.5044,5.98:1.6096,6.06:6.1023,9.28:0.0613"
2026-05-08T20:28:24,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,5.38,1.53,3.3279,3.0795,-4.62,100.38,-95,56,20,"3.42:1.7048,8.17:3.7767,3.78:6.261,5.98:6.1855,9.79:1.5229,5.78:0.4477,8.43:3.6296,4.56:0.1574,3.66:3.4501,4.88:5.1732,4.39:2.1783,7.17:4.4994,4.38:6.2142,3.35:4.9058,4.55:0.6974,6.23:3.6849,6.56:4.8393,3.84:4.0253,2.06:5.0138,3.78:4.9651,4.22:6.2237,4.44:5.3347,4.53:1.7651,6.19:3.8181,6.32:2.0045,4.88:2.7347,2.94:5.0398,5.21:1.9058,4.78:6.0573,6.09:3.3586,7.33:0.4978,6.98:6.2827,7.97:4.4575,5.9:0.0997,5.4:1.2354,5.25:2.7486,7.87:1.0772,6.32:5.9442,5.8:1.4205,4.96:0.2374,7.31:1.9013,3.93:3.5252,4.64:1.0644,6.94:3.0699,5.56:1.8034,5.96:0.1757,3.8:3.4909,3.28:4.0067,4.54:5.5021,5.55:1.8056,5.43:4.7878,6.67:5.0932,3.56:5.0205,6.26:3.3526,4.84:5.1394,4.86:1.0484"
2026-05-08T20:28:25,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,7.86,1.34,3.5057,3.5643,-2.14,102.86,-95,56,20,"7.76:2.9163,6.44:3.5262,6.72:5.6318,6.4:2.782,10.35:0.1864,6.74:2.2549,7.29:3.0217,9.14:0.4318,6.79:6.1127,6.25:3.535,6.17:5.7064,7.9:5.9377,10.16:4.6387,8.47:4.8314,8.2:3.3688,8.61:5.6634,10.28:0.5929,9.9:1.4598,8.12:1.2077,9.44:5.7766,5.67:5.9381,6.95:1.864,6.85:1.7,7.89:3.8793,8.89:5.5832,8.91:2.0676,8.27:3.4157,8.09:3.2928,6.57:3.3698,9.86:5.5867,7.14:3.8877,5.84:0.7793,9.98:5.6205,8.02:4.6876,7.7:5.0908,6.17:5.3621,8.09:2.9919,6.71:1.9925,5.55:1.5984,7.83:5.3711,11.5:6.164,8.12:5.7752,9.15:0.6268,8.21:2.6968,6.64:0.7874,8.12:2.7381,8.21:2.7585,7.57:5.0921,9.18:1.4333,6.94:4.546,6.28:5.9086,6.18:2.648,7.15:4.7515,8.78:2.1794,7.6:3.8902,8.45:0.661"
2026-05-08T20:28:26,42,Pessoa #42,14,167,52,F,F,levantamento_bracos,7.87,1.44,3.0532,5.7146,-2.13,102.87,-95,56,20,"6.01:4.3382,6.76:0.2155,6.73:0.4228,7.94:4.5868,7.07:3.5173,5.31:5.5004,6.98:0.2411,7.66:5.0338,10.8:3.104,9.22:3.4721,9.19:2.5315,9.57:1.4718,7.32:0.7143,7.65:3.5156,9.06:2.2996,7.67:0.6809,9.82:1.2247,9.24:0.5266,8.73:4.8427,6.14:5.4507,6.63:5.1516,8.62:3.2915,8.24:3.2336,7.69:3.8681,9.36:4.2044,6.76:0.1832,7.18:2.6826,7.94:1.1877,8.69:1.8202,7.31:3.9994,7.33:4.1041,7.32:0.5617,8.34:0.5193,8.42:6.1501,9.27:1.7407,7.55:3.7254,8.55:5.674,9.66:4.5618,5.6:3.5468,5.36:1.8843,7.42:2.7747,8.3:1.6595,9.76:1.9124,4.73:3.7992,10.07:5.0291,8.99:6.0125,10.06:2.5338,10.21:5.722,6.77:1.3215,7.17:3.7672,5.46:1.3669,6.68:5.4226,8.23:0.5866,7.1:5.4988,9.78:4.3993,5.29:3.3947"
2026-05-08T20:29:00,43,Pessoa #43,17,164,73,F,A,parada,16.65,1.33,1.5177,0.0867,6.65,111.65,-95,56,20,"15.51:1.5228,18.94:1.6077,16.04:1.4303,17.04:1.5701,14.88:1.4511,14.42:1.53,16.92:1.486,15.74:1.4832,16.15:1.493,16.52:1.5144,17.0:1.4967,15.51:1.4904,19.09:1.6502,14.88:1.6484,16.36:1.6302,16.21:1.583,15.45:1.5083,17.41:1.5417,15.55:1.5534,18.61:1.5523,17.17:1.5262,16.06:1.4642,17.5:1.5519,16.93:1.5948,14.82:1.5796,15.29:1.5262,14.88:1.6067,17.99:1.4595,15.68:1.4938,17.38:1.4049,17.09:1.4474,17.34:1.5586,18.1:1.4776,13.57:1.4659,15.55:1.5917,16.73:1.5812,15.78:1.4998,16.04:1.4573,15.18:1.5805,18.63:1.4479,18.16:1.3575,19.88:1.6069,16.01:1.3452,18.24:1.5561,15.41:1.4289,17.46:1.4944,16.78:1.4437,17.05:1.5006,17.26:1.5309,16.89:1.4824,16.84:1.4898,19.66:1.567,15.96:1.5053,15.75:1.5243,16.72:1.5678,18.26:1.5327"
2026-05-08T20:29:01,43,Pessoa #43,17,164,73,F,A,parada,15.35,1.57,3.6949,0.7008,5.35,110.35,-95,56,20,"16.66:0.2446,15.56:0.087,15.13:5.8038,13.25:0.2106,16.91:5.8229,18.7:6.2438,14.45:0.2269,14.05:6.2704,16.45:5.6887,15.18:0.0118,16.02:5.2384,17.27:6.1374,16.84:5.9788,15.62:5.8137,13.02:5.9681,16.21:5.434,18.09:5.8827,14.01:6.0424,16.14:6.0294,12.97:6.1645,17.62:0.0758,14.31:0.2546,13.12:6.2494,15.89:5.7476,14.12:0.4946,17.49:5.8562,15.43:5.7434,12.95:0.4181,16.51:0.3736,12.05:0.6417,13.96:5.1007,18.16:0.7701,16.18:0.1835,16.06:0.5629,15.1:0.2192,13.65:0.1092,14.29:5.7056,15.82:6.0356,15.36:6.0866,14.12:6.1042,13.18:5.5269,16.4:0.5952,19.01:5.7947,15.13:5.4805,12.56:6.2557,15.49:5.9529,15.71:6.1984,14.05:0.0392,15.46:0.5431,16.27:0.1544,16.47:5.4854,14.99:6.2641,14.88:5.8449,15.98:0.1836,14.12:0.3619,14.97:6.2006"
2026-05-08T20:29:02,43,Pessoa #43,17,164,73,F,A,parada,15.03,1.37,4.3468,1.0621,5.03,110.03,-95,56,20,"13.98:4.0719,14.39:5.0792,17.39:6.0983,14.68:3.6267,14.45:5.487,13.05:0.5027,14.39:4.9826,16.79:4.6294,12.67:4.4653,13.52:5.7813,13.62:4.9013,15.52:4.6163,17.72:5.9704,14.7:5.9657,14.82:4.8477,17.27:5.8777,16.7:5.4978,14.59:5.4522,14.69:5.0087,15.85:5.3414,16.48:0.0298,16.35:4.9517,13.52:4.3034,18.05:0.1929,14.48:0.2263,15.49:4.6461,14.6:5.9854,14.19:6.1875,15.54:4.5899,15.63:5.6897,15.01:0.5674,16.14:5.8949,14.2:0.1422,13.26:3.9564,13.84:5.3332,16.2:6.1199,13.09:5.0908,15.72:0.1628,15.27:6.0474,13.85:5.3014,13.09:3.8237,14.95:0.4912,14.72:0.5133,16.07:5.6897,15.64:5.124,13.06:6.1552,12.76:5.1974,14.37:5.3089,16.06:6.0516,17.97:5.2386,15.32:5.2817,15.07:4.7469,15.33:0.2401,12.83:5.0729,16.93:5.9236,15.6:4.9382"
2026-05-08T20:29:03,43,Pessoa #43,17,164,73,F,A,parada,14.89,1.39,4.8394,0.5917,4.89,109.89,-95,56,20,"17.44:4.8192,14.41:5.8231,12.73:5.6874,13.91:5.6546,16.08:5.5581,13.74:5.8862,17.87:6.116,14.89:5.3421,15.95:5.3012,14.51:5.8378,14.26:6.2588,14.39:0.554,16.64:6.1263,13.34:5.6808,14.9:5.6871,14.43:0.583,16.11:6.0607,13.82:5.5639,17.74:6.1456,15.68:5.172,16.0:6.2177,15.63:0.005,15.16:5.8057,14.12:6.2244,16.16:5.8592,12.88:5.0388,13.41:5.5933,16.92:6.0105,14.13:5.7517,15.03:5.7661,12.35:5.6669,14.82:0.5317,12.93:5.7881,14.87:6.0948,16.27:5.3691,12.29:5.6798,15.85:5.5201,15.29:5.7878,15.74:6.0989,15.28:6.2306,16.33:5.7948,14.01:0.0796,15.28:5.3324,13.83:5.4456,12.9:5.9322,14.73:0.0417,13.99:5.8429,16.18:0.3765,15.04:5.6338,13.63:5.063,14.95:5.6056,17.84:5.5378,12.87:0.3544,16.1:5.3503,14.93:5.6213,13.4:0.0962"
2026-05-08T20:29:04,43,Pessoa #43,17,164,73,F,A,parada,13.21,1.31,1.7862,0.9012,3.21,108.21,-95,56,20,"16.22:2.8643,12.69:1.5958,12.58:3.7903,11.97:1.8082,12.89:1.5401,11.01:1.9262,13.27:1.771,13.48:1.2146,12.14:1.2063,13.4:1.7225,11.26:2.7416,14.74:1.5094,16.48:2.0769,13.88:0.4749,13.91:1.7795,13.6:1.5177,14.21:1.5666,13.83:2.3126,10.99:2.554,15.03:1.982,12.24:1.2026,12.26:1.1739,13.33:0.8391,14.82:1.4033,13.51:0.7403,11.82:2.545,15.95:2.362,12.14:1.1639,12.57:1.3386,12.89:2.2414,12.93:2.1211,11.82:1.7389,11.51:0.8497,11.98:1.5437,14.28:1.3863,14.62:1.7938,15.5:2.1307,11.23:1.9559,13.34:2.6004,14.01:1.7696,12.54:2.9387,11.37:1.4875,12.72:2.4355,14.92:2.4461,14.37:1.8239,12.86:1.8891,13.45:2.0664,13.49:2.3102,12.76:1.4263,12.41:1.7034,12.73:0.7458,14.37:2.4052,12.99:1.2413,13.63:1.2336,13.79:1.324,11.13:1.6938"
2026-05-08T20:29:05,43,Pessoa #43,17,164,73,F,A,levantamento_bracos,22.67,1.46,3.0983,4.4383,12.67,117.67,-95,56,20,"21.15:4.6171,21.0:4.1546,22.92:1.6255,24.25:4.6649,22.13:1.9224,25.43:4.9722,22.13:5.6333,22.64:4.4969,25.07:2.8861,23.89:5.47,22.93:1.2172,21.41:1.7069,22.42:3.233,21.29:4.5457,23.99:1.5062,21.9:3.4053,23.3:3.6803,24.09:3.2647,25.22:2.7966,24.47:3.9774,25.02:3.6224,20.04:1.6237,25.27:1.605,23.46:1.7403,21.32:2.4069,21.17:0.1992,21.37:0.253,24.8:3.6637,22.64:1.4362,24.26:6.0072,23.54:6.2232,23.08:2.2264,22.32:2.5604,20.51:4.2953,20.85:6.0737,22.53:1.1919,24.62:2.2152,23.25:0.9645,20.99:0.9554,21.24:1.9032,22.46:1.5547,21.89:1.2162,20.2:6.2751,22.34:2.25,23.79:4.9681,22.54:5.6412,22.91:4.6728,24.17:2.1519,21.89:2.1431,20.62:3.0803,22.4:1.899,20.43:4.8145,21.79:1.9448,20.95:1.734,24.63:5.3629,22.64:2.8507"
